Replicate,File,TI (kT),TI Error (kT),TI (kJ/mol),TI Error (kJ/mol),TI (kcal/mol),TI Error (kcal/mol),MBAR (kT),MBAR Error (kT),MBAR (kJ/mol),MBAR Error (kJ/mol),MBAR (kcal/mol),MBAR Error (kcal/mol),BAR (kT),BAR Error (kT),BAR (kJ/mol),BAR Error (kJ/mol),BAR (kcal/mol),BAR Error (kcal/mol)
sim_0,95_1_force_switch-potential-shift.xvg,3.3351439112135997,0.14369992654281075,8.318978812630736,0.3584363002348638,1.9882836550264664,0.08566833179609555,3.6008939526535073,0.013706290831847863,8.981849448215955,0.03418813282585056,2.146713539248555,0.008171159853214758,3.5965473991921204,0.010243847161516407,8.971007671334403,0.02555162528668007,2.144122292383939,0.006106985011156804
sim_1,95_1_force_switch-potential-shift.xvg,3.647406071711203,0.13837155555501965,9.097866430772708,0.34514553781701635,2.1744422635690026,0.08249176334058707,3.5847846575468587,0.013726027594307657,8.941667408625987,0.03423736299795225,2.137109801296842,0.008182926146738108,3.5757815316232393,0.010261856550061451,8.919210562444862,0.02559654680302931,2.1317424862439918,0.0061177215112402745
sim_2,95_1_force_switch-potential-shift.xvg,3.518901706919246,0.14412388942820487,8.777333009578939,0.3594938073034724,2.0978329372798608,0.08592108205149913,3.52484393216443,0.01371201504058507,8.792154932479583,0.0342024109417195,2.1013754618737055,0.008174572404808674,3.522680816036365,0.010254573416961272,8.786759388024027,0.025578380201658313,2.1000858957992414,0.006113379589306479
sim_3,95_1_force_switch-potential-shift.xvg,3.532686416218704,0.13941874552995126,8.811716744630042,0.3477575843871703,2.106050847186912,0.0831160574539126,3.540577518104312,0.013735781358589308,8.831399826122857,0.034261692190503616,2.11075521656856,0.008188740963313483,3.5315723706124604,0.010266343428534004,8.808937937465684,0.025607738598028784,2.1053866963350103,0.006120396414442826
sim_4,95_1_force_switch-potential-shift.xvg,3.6606493265712334,0.1427568073476452,9.130899595015018,0.35608384144710714,2.1823373793056926,0.08510608065179424,3.593310578447028,0.013733077950554132,8.962933943808531,0.034254948974988715,2.1421926251932435,0.008187129296125409,3.588180887347713,0.010258582453559482,8.950138756342389,0.025588380097137313,2.139134501993879,0.006115769621686739
sim_5,95_1_force_switch-potential-shift.xvg,3.402274603823614,0.13848382968092132,8.48642550289866,0.3454255875238498,2.0283043744977673,0.08255869682692393,3.54924289112223,0.013744999886317078,8.853014202131407,0.03428468632175928,2.11592117641764,0.008194236692581089,3.5489108503899143,0.010265377167734716,8.85218598005446,0.025605328416240303,2.115723226590454,0.0061198203671702445
sim_6,95_1_force_switch-potential-shift.xvg,3.8704510142248387,0.13992098184934396,9.654216081771782,0.3490103319180681,2.3074130214559707,0.08341547129972945,3.5976241381126144,0.01372884672562061,8.97369342298554,0.03424439486652728,2.1447642024344025,0.008184606803663307,3.588549668854398,0.010259995959663759,8.951058622357852,0.02559190586023661,2.1393543552480523,0.0061166122992917325
sim_7,95_1_force_switch-potential-shift.xvg,3.2783015126691466,0.14738244107541418,8.177194613286142,0.36762173906133566,1.954396418089422,0.08786370436456396,3.5801145494402267,0.01369963849790512,8.930018576843604,0.034171539651283736,2.1343256636815493,0.008167193989312557,3.5776566431212156,0.010234648490043642,8.923887725781215,0.025528680683651404,2.1328603551102328,0.00610150111941955
sim_8,95_1_force_switch-potential-shift.xvg,3.6548479196683723,0.14794579637820593,9.116428920767325,0.3690269380430499,2.178878805154714,0.08819955498160847,3.565012104782351,0.013725276905169614,8.892347963379107,0.03423549052491945,2.12532217097971,0.008182478614942507,3.5564688548954497,0.01026276758289318,8.871038203832844,0.02559881922755627,2.120229016212439,0.006118264633737158
sim_9,95_1_force_switch-potential-shift.xvg,3.8444281310296002,0.14147401568144727,9.589306194909966,0.35288412444052175,2.2918991861639495,0.08434132993320309,3.500294508589576,0.019416548669009125,8.730920353097613,0.04843145042371621,2.086740046151437,0.01157539446073523,3.4874887141334296,0.014519705788234461,8.698978363307788,0.036217065300190095,2.0791057273680176,0.0086560863528179
Average,,3.5745090614049557,0.14235779890689643,8.916036590626131,0.35508857921764553,2.1309838887729757,0.08486820726999175,3.5636698830963134,0.014292850345990557,8.889000007769019,0.035651210971922066,2.1245219903845642,0.008520843922543512,3.55738377362063,0.010682769799920238,8.873320321094551,0.026646447047440854,2.1207744553285255,0.006368653692026971
