Replicate,File,TI (kT),TI Error (kT),TI (kJ/mol),TI Error (kJ/mol),TI (kcal/mol),TI Error (kcal/mol),MBAR (kT),MBAR Error (kT),MBAR (kJ/mol),MBAR Error (kJ/mol),MBAR (kcal/mol),MBAR Error (kcal/mol),BAR (kT),BAR Error (kT),BAR (kJ/mol),BAR Error (kJ/mol),BAR (kcal/mol),BAR Error (kcal/mol)
sim_0,9_1_force_switch-potential-shift.xvg,3.634156475251005,0.3090685832358663,9.064817448431137,0.7709217545138495,2.166543367215855,0.18425472144212462,3.527267167972701,0.029538150797947218,8.798199303542324,0.07367815518431371,2.102820101229045,0.017609501717092184,3.5137190712165665,0.022075943674795602,8.764405760335146,0.05506488253234848,2.094743250558113,0.013160822784978127
sim_1,9_1_force_switch-potential-shift.xvg,3.9410249215028705,0.1404342951771525,9.830251315932601,0.3502907092606837,2.349486452182744,0.08372148882903528,3.6333378670815737,0.013723210428274806,9.062775562324079,0.03423033603145159,2.1660553447237283,0.008181246661436804,3.6295819609659192,0.010241151824015264,9.053407060025481,0.02554490220181123,2.1638162189353443,0.006105378155308611
sim_2,9_1_force_switch-potential-shift.xvg,3.6531260116600963,0.14669667899754185,9.11213389883739,0.36591121611294225,2.177852270276623,0.08745487956810283,3.5563795115379033,0.013715095556837163,8.870815351230899,0.03421009479288615,2.1201757531622607,0.008176408889313131,3.5496010109283382,0.010246612922829917,8.853907474253603,0.025558524032395523,2.116134673578777,0.006108633850954952
sim_3,9_1_force_switch-potential-shift.xvg,3.696213557877127,0.13708753583858366,9.219608836534245,0.34194275763709175,2.2035393968772095,0.08172628050599706,3.6257730622034323,0.013695349176847012,9.043906376112549,0.03416084063140547,2.1615455009829225,0.008164636862190598,3.618382350092,0.01023601907405975,9.025471436241277,0.02553209938452143,2.1571394446083354,0.006102318208537626
sim_4,9_1_force_switch-potential-shift.xvg,3.1558257131461547,0.17747734797017006,7.871698476263068,0.44268863257192714,1.8813810889730085,0.10580512250763077,3.501465175897133,0.016804622241607423,8.733840393967652,0.04191642103123689,2.087437952669133,0.010018265064827172,3.4893430316819485,0.01256935089336297,8.703603659489506,0.0313522194406174,2.0802111996867843,0.007493360286954444
sim_5,9_1_force_switch-potential-shift.xvg,3.797979096150187,0.15912973026235788,9.473446565665848,0.3969234581036394,2.2642080701878218,0.09486698329436888,3.563841668872911,0.0152604087481042,8.889428499694366,0.03806462942145376,2.124624402412611,0.009097664775682066,3.5546666377871308,0.011413290870939874,8.866542863799854,0.028468614088437077,2.119154604158665,0.0068041620670260695
sim_6,9_1_force_switch-potential-shift.xvg,3.846296977708333,0.14369777305282017,9.593967731664694,0.3584309287012563,2.2930133201875464,0.0856670479687515,3.653613750540309,0.013698366312374794,9.113350484843453,0.034168366389573226,2.1781430413105767,0.008166435561561478,3.644827631941508,0.010231589005139888,9.09143492844934,0.025521049291792625,2.172905097621735,0.006099677172990588
sim_7,9_1_force_switch-potential-shift.xvg,3.470651887979294,0.14197177630367133,8.656981614808489,0.35412570806638005,2.0690682635775546,0.08463807554167783,3.5986449914163003,0.013709048270364671,8.97623977697513,0.034195010811691386,2.145372795644151,0.008172803731283792,3.595419300648283,0.010236844489132408,8.968193811382756,0.025534158249351218,2.1434497637148073,0.006102810289041877
sim_8,9_1_force_switch-potential-shift.xvg,3.372109567607743,0.26949544072563836,8.411183683102417,0.6722129302904265,2.010321147969029,0.1606627462453218,3.532849571780611,0.026503147463038133,8.81212370987616,0.06610782865223164,2.1061481142151433,0.015800150251489394,3.5342898249426944,0.019782891098410367,8.81571618919914,0.04934523255410939,2.107006737380291,0.0117937936314793
sim_9,9_1_force_switch-potential-shift.xvg,3.7855102890687147,0.13668920019170794,9.442345136554861,0.34094917358348226,2.256774650228217,0.08148880821784947,3.547784820353865,0.013732398975837164,8.849377279662017,0.03425325538201788,2.115051931085568,0.008186724517690697,3.541275124071642,0.010261005289191922,8.833139891744095,0.025594423470025957,2.1111711022332917,0.006117214022472743
Average,,3.6352894497951524,0.17617483617555102,9.067643470779476,0.43943972688416794,2.167218802767561,0.10502861541208601,3.5740957587656736,0.017037979797123258,8.915005673822865,0.042498493832826174,2.1307374937435135,0.010157383803256733,3.5671105944276027,0.012729469914187793,8.89758230749202,0.03175161052454103,2.1265732092476144,0.007588817046974433
