Replicate,File,TI (kT),TI Error (kT),TI (kJ/mol),TI Error (kJ/mol),TI (kcal/mol),TI Error (kcal/mol),MBAR (kT),MBAR Error (kT),MBAR (kJ/mol),MBAR Error (kJ/mol),MBAR (kcal/mol),MBAR Error (kcal/mol),BAR (kT),BAR Error (kT),BAR (kJ/mol),BAR Error (kJ/mol),BAR (kcal/mol),BAR Error (kcal/mol)
sim_0,anthracene_fs_0.9_1.1.xvg,3.5227889893349724,0.13913997237146628,8.78702920887829,0.3470622296856328,2.1001503845311396,0.08294986369159482,3.5696033912938674,0.013729905049558849,8.903800187399666,0.03424703468497395,2.128059318212157,0.008185237735414422,3.5619923020280093,0.010258406636903373,8.884815552244696,0.02558794155083286,2.123521881511638,0.006115664806604412
sim_1,anthracene_fs_0.9_1.1.xvg,3.676156102126772,0.13671474198729622,9.169578746719692,0.34101288347486686,2.1915819184320484,0.08150403524733911,3.555738825910023,0.013734454414009546,8.869217264220028,0.03425838234117224,2.1197938011998154,0.008187949890337533,3.5525109632729484,0.010254901888654078,8.86116588125043,0.025579199521341574,2.1178694744862403,0.006113575411410509
sim_3,anthracene_fs_0.9_1.1.xvg,3.3779513530603813,0.1366169872201185,8.425755075132919,0.34076904996763774,2.013803794247829,0.08144575764044878,3.51042347089194,0.013720283550656116,8.756185416624254,0.034223035407087175,2.0927785412581867,0.008179501770336323,3.504463023015398,0.010250439027393747,8.74131804030744,0.02556806763340608,2.089225153037151,0.006110914826339885
sim_4,anthracene_fs_0.9_1.1.xvg,3.845202090293161,0.1354680670664258,9.591236711519384,0.3379032538669543,2.2923605907073097,0.08076081593378448,3.529024919478598,0.01372102549552818,8.80258373129858,0.034224886068958196,2.1038680046124707,0.008179944089139147,3.520636015459277,0.010257433130538533,8.78165896263619,0.02558551329614921,2.098866864874806,0.006115084439806215
sim_5,anthracene_fs_0.9_1.1.xvg,3.5116291191468414,0.13845861475274884,8.759192711828005,0.34536269295053806,2.0934973020621426,0.08254366466313051,3.546480178416571,0.013715944086034708,8.846123060676765,0.034212211312174126,2.114274154081445,0.008176914749563606,3.5404404051392278,0.010260498577224147,8.831057819936065,0.025593159558711706,2.1106734751281224,0.0061169119404186675
sim_6,anthracene_fs_0.9_1.1.xvg,3.596794949074051,0.14130059370448106,8.971625144606223,0.3524515512771342,2.144269872037816,0.08423794246585424,3.5295147749818554,0.013726572100839772,8.803805596879595,0.034238721181714206,2.1041600374951233,0.008183250760447945,3.52448396701403,0.010267255389438566,8.79125705744355,0.025610013337483795,2.1011608645897586,0.006120940090220793
sim_7,anthracene_fs_0.9_1.1.xvg,3.396537331745725,0.14273046141436654,8.472114802632388,0.35601812576389263,2.024884035045982,0.08509037422655176,3.5136370425558034,0.013734237617759184,8.764201153065091,0.03425784157787643,2.0946943482469145,0.008187820644807942,3.506129232787624,0.010273562522210539,8.745474131966915,0.025625745463381592,2.0902184827836794,0.006124700158552006
sim_8,anthracene_fs_0.9_1.1.xvg,3.501564663836963,0.14102118960866286,8.734088550594649,0.3517546228041352,2.0874972635264455,0.08407137256312983,3.601836460951496,0.013693579464333284,8.98420038321919,0.034156426368843466,2.1472754261996148,0.008163581828117463,3.5907137308044943,0.010233502697731456,8.956456526013985,0.025525822689447104,2.140644485184987,0.006100818042410874
sim_9,anthracene_fs_0.9_1.1.xvg,3.3669539920524967,0.13603610762748033,8.398323931033906,0.339320139470073,2.0072475934593466,0.08109945972038073,3.581608228288628,0.013701594720624417,8.933744317928102,0.03417641913348536,2.1352161371721086,0.008168360213548127,3.5750492809698917,0.010249627920831839,8.917384081239584,0.02556604445884962,2.1313059467589826,0.006110431276015683
Average,,3.5328420656301516,0.13860963730589407,8.812104986993939,0.3457393943623183,2.106143639338896,0.08263369846135714,3.548651921418754,0.013719732944371562,8.85154012347903,0.03422166200847612,2.1155688631642042,0.008179173520190278,3.541824324498989,0.010256180865658474,8.834509783670985,0.025582389723289283,2.111498514261707,0.006114337887975449
